ttest:in_transit&before_midtransit-vs-in_transit&after_midtransit,ks:in_transit-vs-out_of_transit,ttest:out_of_transit&before_midtransit-vs-out_of_transit&after_midtransit,ks:out_of_transit&before_midtransit-vs-out_of_transit&after_midtransit,kepid,ks:in_transit&before_midtransit-vs-in_transit&after_midtransit,ttest:in_transit-vs-out_of_transit,anderson:out_of_transit&before_midtransit-vs-out_of_transit&after_midtransit,anderson:in_transit&before_midtransit-vs-in_transit&after_midtransit,anderson:in_transit-vs-out_of_transit,A,AUPPER,ALOWER,UA,AREF,AURL,AR,ARUPPER,ARLOWER,UAR,ARREF,ARURL,ASTROMETRY,B,BUPPER,BLOWER,UB,BREF,BURL,BIGOM,BIGOMUPPER,BIGOMLOWER,UBIGOM,BIGOMREF,BIGOMURL,BINARY,BINARYREF,BINARYURL,BMV,CHI2,COMP,DATE,DEC,DEC_STRING,DENSITY,DENSITYUPPER,DENSITYLOWER,UDENSITY,DENSITYREF,DENSITYURL,DEPTH,DEPTHUPPER,DEPTHLOWER,UDEPTH,DEPTHREF,DEPTHURL,DIST,DISTUPPER,DISTLOWER,UDIST,DISTREF,DISTURL,DR,DRUPPER,DRLOWER,UDR,DRREF,DRURL,DVDT,DVDTUPPER,DVDTLOWER,UDVDT,DVDTREF,DVDTURL,EANAME,EAURL,ECC,ECCUPPER,ECCLOWER,UECC,ECCREF,ECCURL,EOD,ETDNAME,ETDURL,FE,FEUPPER,FELOWER,UFE,FEREF,FEURL,FIRSTREF,FIRSTURL,FREEZE_ECC,GAMMA,GAMMAUPPER,GAMMALOWER,UGAMMA,GAMMAREF,GAMMAURL,GL,GRAVITY,GRAVITYUPPER,GRAVITYLOWER,UGRAVITY,GRAVITYREF,GRAVITYURL,H,HD,HIPP,HR,I,IUPPER,ILOWER,UI,IREF,IURL,IMAGING,J,JSNAME,EPEURL,K,KUPPER,KLOWER,UK,KREF,KURL,KOI,KS,KP,LAMBDA,LAMBDAUPPER,LAMBDALOWER,ULAMBDA,LAMBDAREF,LAMBDAURL,LOGG,LOGGUPPER,LOGGLOWER,ULOGG,LOGGREF,LOGGURL,MASS,MASSUPPER,MASSLOWER,UMASS,MASSREF,MASSURL,MICROLENSING,MSINI,MSINIUPPER,MSINILOWER,UMSINI,MSINIREF,MSINIURL,MSTAR,MSTARUPPER,MSTARLOWER,UMSTAR,MSTARREF,MSTARURL,MULT,NAME,NCOMP,NOBS,OM,OMUPPER,OMLOWER,UOM,OMREF,OMURL,ORBREF,ORBURL,OTHERNAME,PAR,PARUPPER,PARLOWER,UPAR,PER,PERUPPER,PERLOWER,UPER,PERREF,PERURL,PLANETDISCMETH,R,RUPPER,RLOWER,UR,RREF,RURL,RA,RA_STRING,RHK,RHOSTAR,RHOSTARUPPER,RHOSTARLOWER,URHOSTAR,RHOSTARREF,RHOSTARURL,RMS,RR,RRUPPER,RRLOWER,URR,RRREF,RRURL,RSTAR,RSTARUPPER,RSTARLOWER,URSTAR,RSTARREF,RSTARURL,SAO,SE,SEREF,SEURL,SEDEPTHJ,SEDEPTHJUPPER,SEDEPTHJLOWER,USEDEPTHJ,SEDEPTHJREF,SEDEPTHJURL,SEDEPTHH,SEDEPTHHUPPER,SEDEPTHHLOWER,USEDEPTHH,SEDEPTHHREF,SEDEPTHHURL,SEDEPTHKS,SEDEPTHKSUPPER,SEDEPTHKSLOWER,USEDEPTHKS,SEDEPTHKSREF,SEDEPTHKSURL,SEDEPTHKP,SEDEPTHKPUPPER,SEDEPTHKPLOWER,USEDEPTHKP,SEDEPTHKPREF,SEDEPTHKPURL,SEDEPTH36,SEDEPTH36UPPER,SEDEPTH36LOWER,USEDEPTH36,SEDEPTH36REF,SEDEPTH36URL,SEDEPTH45,SEDEPTH45UPPER,SEDEPTH45LOWER,USEDEPTH45,SEDEPTH45REF,SEDEPTH45URL,SEDEPTH58,SEDEPTH58UPPER,SEDEPTH58LOWER,USEDEPTH58,SEDEPTH58REF,SEDEPTH58URL,SEDEPTH80,SEDEPTH80UPPER,SEDEPTH80LOWER,USEDEPTH80,SEDEPTH80REF,SEDEPTH80URL,SEP,SEPUPPER,SEPLOWER,USEP,SEPREF,SEPURL,SET,SETUPPER,SETLOWER,USET,SETREF,SETURL,SHK,SIMBADNAME,SIMBADURL,SPECREF,SPECURL,STAR,STARDISCMETH,T0,T0UPPER,T0LOWER,UT0,T0REF,T0URL,T14,T14UPPER,T14LOWER,UT14,T14REF,T14URL,TEFF,TEFFUPPER,TEFFLOWER,UTEFF,TEFFREF,TEFFURL,TIMING,TRANSIT,TRANSITREF,TRANSITURL,TREND,TT,TTUPPER,TTLOWER,UTT,TTREF,TTURL,V,VREF,VURL,VSINI,VSINIUPPER,VSINILOWER,UVSINI,VSINIREF,VSINIURL,KEPID,KDE,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
0.7478012933297875,1.9446478840967354e-27,0.408272249970248,0.1451778955038908,7386827,0.028199042480121447,8.426071219848788e-13,0.26282247027464517,0.06479604033601358,9.290712152533756e+34,0.0917,,,,,,,,,,,,,0.856,0.051,0.594,0.3225,,,,,,,,,,,,,,1,,,,,,,,,,670.0,18.5,18.5,18.5,,,,,,,,,15.06,7.2,7.2,7.2,,,,,,,,,K01704.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01704.01,0.0,,,,,,0,,,0.04,0.25,0.3,0.275,,,,,,,,,,,,,,,,,,,13.176,,,,86.74,,,,,,,13.495,,,,,,,,,1704.01,13.127,14.86,,,,,,,4.36,0.132,0.198,0.165,,,0.03135894894752484,0.02052824674565351,0.02052824674565351,0.02052824674565351,estimated from radius; see EOD documentation,,,,,,,,,0.946,0.125,0.091,0.108,,,,KOI 1704.01,,,,,,,,,,,KIC 7386827,,,,,10.4188915,2.388e-05,2.388e-05,2.388e-05,,,,0.2828089436590076,0.08296918536368363,0.05085208135193511,0.06691063335780936,,,,,,,,,,,,,0.027287,0.001384,0.003647,0.0025155,,,1.064,0.311,0.191,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1704,,,,,,,,0.1252875,0.0020208333333333332,0.0020208333333333332,0.0020208333333333332,,,5692.0,173.0,173.0,173.0,,,,1,,,,14970.74971,0.00193,0.00193,0.00193,,,,,,,,,,,,7386827,1,K01704.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,10.4188915,2.388e-05,-2.388e-05,137.74971,0.00193,-0.00193,0.856,0.051,-0.594,3.0069,0.0485,-0.0485,670.0,18.5,-18.5,3.17,0.93,-0.57,855.0,,,126.48,111.61,-51.22,42.1,1,q1_q17_dr25_tce,5692.0,173.0,-173.0,4.36,0.132,-0.198,1.064,0.311,-0.191,19h52m03.46s,+42d57m26.8s,14.86,
0.1510630919805758,1.5737573769016557e-05,0.18766218807666224,0.49450991274005557,7499398,0.0030566341518714424,0.003936119431069964,0.3133351000925815,0.0052732830111671914,5.538032762595597e-05,0.1608,,,,,,,,,,,,,0.794,0.007,0.42,0.2135,,,,,,,,,,,,,,1,,,,,,,,,,5077.8,62.7,62.7,62.7,,,,,,,,,35.8,16.9,16.9,16.9,,,,,,,,,K01473.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01473.01,0.0,,,,,,0,,,0.32,0.15,0.3,0.22499999999999998,,,,,,,,,,,,,,,,,,,13.971,,,,88.73,,,,,,,14.363,,,,,,,,,1473.01,13.779,15.573,,,,,,,4.496,0.048,0.192,0.12,,,0.18928128218009221,0.14171808377875617,0.14171808377875617,0.14171808377875617,estimated from radius; see EOD documentation,,,,,,,,,1.046,0.094,0.126,0.11,,,,KOI 1473.01,,,,,,,,,,,KIC 7499398,,,,,23.02028478,2.765e-05,2.765e-05,2.765e-05,,,,0.6762434678029267,0.18824191517997035,0.06334206624539286,0.1257919907126816,,,,,,,,,,,,,0.072584,0.000288,0.007385,0.0038365,,,0.956,0.266,0.089,0.1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1473,,,,,,,,0.14766666666666667,0.005458333333333333,0.005458333333333333,0.005458333333333333,,,5613.0,166.0,200.0,183.0,,,,1,,,,15190.786124,0.000837,0.000837,0.000837,,,,,,,,,,,,7499398,1,K01473.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,23.02028478,2.765e-05,-2.765e-05,357.786124,0.000837,-0.000837,0.794,0.007,-0.42,3.544,0.131,-0.131,5077.8,62.7,-62.7,7.58,2.11,-0.71,604.0,,,31.4,26.25,-9.06,97.2,1,q1_q17_dr25_tce,5613.0,166.0,-200.0,4.496,0.048,-0.192,0.956,0.266,-0.089,18h41m26.46s,+43d07m25.2s,15.573,
0.6010892320076331,1.4754907604001396e-13,0.6762322593434174,0.7804939748783205,7501646,0.7659309308389001,0.0006051179030860691,0.8857944932351026,1.0129913763963354,0.22798585918435668,0.0691,,,,,,,,,,,,,0.234,0.243,0.234,0.2385,,,,,,,,,,,,,,1,,,,,,,,,,502.8,33.8,33.8,33.8,,,,,,,,,24.83,3.4,3.4,3.4,,,,,,,,,K02572.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02572.01,0.0,,,,,,0,,,0.36,0.1,0.3,0.2,,,,,,,,,,,,,,,,,,,13.93,,,,89.46,,,,,,,14.273,,,,,,,,,2572.01,13.876,15.522,,,,,,,4.503,0.044,0.176,0.10999999999999999,,,0.01647469376544035,0.004027064760750296,0.004027064760750296,0.004027064760750296,estimated from radius; see EOD documentation,,,,,,,,,1.08,0.089,0.133,0.111,,,,KOI 2572.01,,,,,,,,,,,KIC 7501646,,,,,6.37705295,3.206e-05,3.206e-05,3.206e-05,,,,0.19181048229238684,0.0463913724614145,0.018734977340186622,0.03256317490080056,,,,,,,,,,,,,0.02038,0.000962,0.001093,0.0010275,,,0.965,0.233,0.093,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 2572,,,,,,,,0.08120833333333333,0.006124999999999999,0.006124999999999999,0.006124999999999999,,,5672.0,160.0,200.0,180.0,,,,1,,,,14969.91384,0.00453,0.00453,0.00453,,,,,,,,,,,,7501646,1,K02572.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.37705295,3.206e-05,-3.206e-05,136.91384,0.00453,-0.00453,0.234,0.243,-0.234,1.949,0.147,-0.147,502.8,33.8,-33.8,2.15,0.52,-0.21,935.0,,,180.66,130.54,-52.88,17.9,1,q1_q17_dr25_tce,5672.0,160.0,-200.0,4.503,0.044,-0.176,0.965,0.233,-0.093,18h46m22.16s,+43d10m40.4s,15.522,
0.28625834092175517,1.5092281728097562e-161,0.7246057916462809,0.3949648692891238,7746958,0.5128359518783118,3.0208811448236454e-140,0.3115498178024915,0.577944578057683,0.0,0.0222,,,,,,,,,,,,,0.328,0.136,0.328,0.232,,,,,,,,,,,,,,1,,,,,,,,,,233.2,32.9,32.9,32.9,,,,,,,,,10.76,4.3,4.3,4.3,,,,,,,,,K02324.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02324.01,0.0,,,,,,0,,,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,12.698,,,,88.25,,,,,,,15.576,,,,,,,,,2324.01,14.532,11.671,,,,,,,4.438,,,,,,0.01181375325229529,0.0,0.0,0.0,estimated from radius; see EOD documentation,,,,,,,,,1.0,,,,,,,KOI 2324.01,,,,,,,,,,,KIC 7746958,,,,,1.204686597,4.445e-06,4.445e-06,4.445e-06,,,,0.13828197560613936,0.0,-0.0,0.0,,,,,,,,,,,,,0.014218,0.002166,0.001059,0.0016125,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 2324,,,,,,,,0.034291666666666665,0.007,0.007,0.007,,,5780.0,,,,,,,1,,,,14964.90556,0.00323,0.00323,0.00323,,,,,,,,,,,,7746958,1,K02324.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.204686597,4.445e-06,-4.445e-06,131.90556,0.00323,-0.00323,0.328,0.136,-0.328,0.823,0.168,-0.168,233.2,32.9,-32.9,1.55,0.0,0.0,1711.0,,,2026.81,0.0,0.0,10.8,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,19h18m42.69s,+43d27m29.3s,11.671,
0.8388611385057418,2.90156453780929e-09,0.4550894287930758,0.9410161892981023,7778767,0.7599774712117663,0.00012913336175649723,0.9660315706045538,0.6628529629019817,9.736111124461973e-06,0.0362,,,,,,,,,,,,,0.813,0.01,0.578,0.294,,,,,,,,,,,,,,2,,,,,,,,,,222.5,24.8,24.8,24.8,,,,,,,,,6.21,2.8,2.8,2.8,,,,,,,,,K02523.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02523.02,0.0,,,,,,0,,,0.16,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,14.092,,,,82.47,,,,,,,14.411,,,,,,,,,2523.02,13.937,15.829,,,,,,,4.345,0.132,0.108,0.12,,,0.013538959863280521,0.00210772705465276,0.00210772705465276,0.00210772705465276,estimated from radius; see EOD documentation,,,,,,,,,0.926,0.062,0.043,0.0525,,,,KOI 2523.02,,,,,,,,,,,KIC 7778767,,,,,2.61090223,2.113e-05,2.113e-05,2.113e-05,,,,0.1605855200587425,0.024087828008811374,0.022303544452603123,0.02319568623070725,,,,,,,,,,,,,0.015351,0.006659,0.00206,0.0043595000000000005,,,1.071,0.163,0.148,0.1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 2523,,,,,,,,0.08233333333333333,0.008375,0.008375,0.008375,,,5514.0,74.0,74.0,74.0,,,,1,,,,14966.25501,0.00768,0.00768,0.00768,,,,,,,,,,,,7778767,1,K02523.01,Kepler-1267 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,13.0313583,0.0001042,-0.0001042,144.11544,0.00662,-0.00662,0.813,0.142,-0.589,4.521,0.16,-0.16,573.3,31.8,-31.8,2.88,0.43,-0.4,774.0,,,84.94,34.0,-25.17,18.9,1,q1_q17_dr25_tce,5514.0,74.0,-74.0,4.345,0.132,-0.108,1.071,0.163,-0.148,19h56m40.69s,+43d26m27.9s,15.829,
0.41977934790167326,7.087942646888908e-12,0.4408613808334406,0.35332269529119026,7779077,0.6517526402418099,4.011749864991553e-05,0.5535654782172514,0.3648220159935786,1.8568379098570365e-05,0.1261,,,,,,,,,,,,,0.688,0.253,0.478,0.3655,,,,,,,,,,,,,,1,,,,,,,,,,822.1,40.2,40.2,40.2,,,,,,,,,37.5,18.1,18.1,18.1,,,,,,,,,K01842.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01842.01,0.0,,,,,,0,,,0.1,0.25,0.3,0.275,,,,,,,,,,,,,,,,,,,12.645,,,,88.95,,,,,,,13.016,,,,,,,,,1842.01,12.577,14.306,,,,,,,4.404,0.116,0.188,0.152,,,0.029530812170323592,0.01571592052444612,0.01571592052444612,0.01571592052444612,estimated from radius; see EOD documentation,,,,,,,,,0.941,0.104,0.085,0.0945,,,,KOI 1842.01,,,,,,,,,,,KIC 7779077,,,,,16.84183355,6.239e-05,6.239e-05,6.239e-05,,,,0.2747796676560705,0.07315562580453824,0.04014638001468562,0.05665100290961193,,,,,,,,,,,,,0.027911,0.005205,0.001982,0.0035935000000000003,,,1.009,0.269,0.145,0.20700000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1842,,,,,,,,0.10914166666666666,0.004129166666666666,0.004129166666666666,0.004129166666666666,,,5602.0,166.0,150.0,158.0,,,,1,,,,14970.99443,0.00312,0.00312,0.00312,,,,,,,,,,,,7779077,1,K01842.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,16.84183355,6.239e-05,-6.239e-05,137.99443,0.00312,-0.00312,0.688,0.253,-0.478,2.6194,0.0991,-0.0991,822.1,40.2,-40.2,3.08,0.82,-0.45,699.0,,,56.43,45.32,-19.31,23.6,1,q1_q17_dr25_tce,5602.0,166.0,-150.0,4.404,0.116,-0.188,1.009,0.269,-0.145,19h57m00.07s,+43d24m37.6s,14.306,
0.8399355742623891,0.738813234572619,0.9650383261520512,0.6749153738242046,7899070,0.5148508448061343,0.8987857044298901,0.2878250057058003,0.500685827225504,0.7110480901639259,0.4725,,,,,,,,,,,,,0.046,0.22,0.046,0.133,,,,,,,,,,,,,,1,,,,,,,,,,3252.5,33.4,33.4,33.4,,,,,,,,,60.725,0.163,0.163,0.163,,,,,,,,,K02683.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02683.01,0.0,,,,,,0,,,-0.26,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,13.851,,,,89.96,,,,,,,14.245,,,,,,,,,2683.01,13.766,15.5,,,,,,,4.581,0.034,0.136,0.085,,,0.069418235370156,0.021744107659055545,0.021744107659055545,0.021744107659055545,estimated from radius; see EOD documentation,,,,,,,,,0.888,0.088,0.107,0.0975,,,,KOI 2683.01,,,,,,,,,,,KIC 7899070,,,,,126.4451275,0.0004318,0.0004318,0.0004318,,,,0.40057165836875214,0.07940061825126712,0.03390138756795675,0.05665100290961193,,,,,,,,,,,,,0.051738,0.000614,0.000259,0.0004365,,,0.795,0.158,0.068,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 2683,,,,,,,,0.6964625,0.0038374999999999998,0.0038374999999999998,0.0038374999999999998,,,5613.0,152.0,152.0,152.0,,,,1,,,,14999.49998,0.00283,0.00283,0.00283,,,,,,,,,,,,7899070,1,K02683.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,126.4451275,0.0004318,-0.0004318,166.49998,0.00283,-0.00283,0.046,0.22,-0.046,16.7151,0.0921,-0.0921,3252.5,33.4,-33.4,4.49,0.89,-0.38,321.0,,,2.51,1.51,-0.63,110.9,1,q1_q17_dr25_tce,5613.0,152.0,-152.0,4.581,0.034,-0.136,0.795,0.158,-0.068,19h38m09.44s,+43d36m28.0s,15.5,
0.6253948251793191,5.83883664735665e-23,0.699506248148769,0.7725987018782138,7906882,0.7907458227191563,0.06145508527903801,0.5905539989093621,0.5294587778114574,1.0195534879763349e+21,0.2674,,,,,,,,,,,,,0.679,0.008,0.01,0.009000000000000001,,,,,,,,,,,,,,1,,,,,,,,,,14252.3,21.1,21.1,21.1,,,,,,,,,108.58,3.5,3.5,3.5,,,,,,,,,K00686.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00686.01,0.0,,,,,,0,,,0.06,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,11.931,,,,89.64,,,,,,,12.27,,,,,,,,,686.01,11.847,13.579,,,,,,,4.421,0.086,0.105,0.0955,,,1.0,0.0,0.0,0.0,estimated from radius; see EOD documentation,,,,,,,,,0.925,0.069,0.051,0.06,,,,KOI 686.01,,,,,,,,,,,KIC 7906882,,,,,52.513548727,6.133e-06,6.133e-06,6.133e-06,,,,1.1089322301834272,0.14898767694338885,0.10884129692870324,0.12891448693604604,,,,,,,,,,,,,0.116129,0.000296,0.000415,0.0003555,,,0.98,0.132,0.096,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 686,,,,,,,,0.13642916666666666,0.0004916666666666666,0.0004916666666666666,0.0004916666666666666,,,5589.0,111.0,111.0,111.0,,,,1,,,,15004.6745959,9.47e-05,9.47e-05,9.47e-05,,,,,,,,,,,,7906882,1,K00686.01,,CANDIDATE,CANDIDATE,0.952,0,0,0,0,52.513548727,6.133e-06,-6.133e-06,171.6745959,9.47e-05,-9.47e-05,0.679,0.008,-0.01,3.2743,0.0118,-0.0118,14252.3,21.1,-21.1,12.43,1.67,-1.22,472.0,,,11.73,4.61,-2.92,825.0,1,q1_q17_dr25_tce,5589.0,111.0,-111.0,4.421,0.086,-0.105,0.98,0.132,-0.096,19h47m21.78s,+43d38m49.6s,13.579,
0.7340910109805444,4.8340961363705535e-17,0.4270561979422707,0.4936148836203516,7938496,0.9537170273914585,1.3360006507712894e-11,0.5447590949767771,1.0455195295025257,38324.02643799111,0.1131,,,,,,,,,,,,,0.791,0.033,0.543,0.28800000000000003,,,,,,,,,,,,,,1,,,,,,,,,,1309.7,31.5,31.5,31.5,,,,,,,,,23.2,10.1,10.1,10.1,,,,,,,,,K00900.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00900.01,0.0,,,,,,0,,,-0.04,0.25,0.3,0.275,,,,,,,,,,,,,,,,,,,14.023,,,,88.04,,,,,,,14.197,,,,,,,,,900.01,13.849,15.425,,,,,,,4.327,0.136,0.187,0.1615,,,0.07166608544405326,0.0403906408124553,0.0403906408124553,0.0403906408124553,estimated from radius; see EOD documentation,,,,,,,,,1.009,0.152,0.124,0.138,,,,KOI 900.01,,,,,,,,,,,KIC 7938496,,,,,13.81020318,2.968e-05,2.968e-05,2.968e-05,,,,0.4068166508154809,0.11865485648784863,0.07850847647316299,0.0985816664805058,,,,,,,,,,,,,0.036595,0.0001,0.003401,0.0017504999999999999,,,1.142,0.333,0.222,0.2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 900,,,,,,,,0.127,0.0026458333333333334,0.0026458333333333334,0.0026458333333333334,,,5942.0,176.0,193.0,184.5,,,,1,,,,15005.33533,0.00175,0.00175,0.00175,,,,,,,,,,,,7938496,1,K00900.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,13.81020318,2.968e-05,-2.968e-05,172.33533,0.00175,-0.00175,0.791,0.033,-0.543,3.048,0.0635,-0.0635,1309.7,31.5,-31.5,4.56,1.33,-0.88,833.0,,,113.75,99.51,-49.06,46.2,1,q1_q17_dr25_tce,5942.0,176.0,-193.0,4.327,0.136,-0.187,1.142,0.333,-0.222,18h47m50.55s,+43d42m11.2s,15.425,
0.5004795541899854,1.0960019822682108e-10,0.9348996857725569,0.9298752741781257,7976520,0.9827888485486584,0.008540140623479115,1.104548253365317,0.9531898727209096,0.04309714633578637,0.053,,,,,,,,,,,,,0.617,0.009,0.488,0.2485,,,,,,,,,,,,,,1,,,,,,,,,,316.0,23.8,23.8,23.8,,,,,,,,,12.18,5.9,5.9,5.9,,,,,,,,,K00687.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00687.01,0.0,,,,,,0,,,0.24,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,12.113,,,,87.1,,,,,,,12.545,,,,,,,,,687.01,12.118,13.813,,,,,,,4.039,0.202,0.081,0.14150000000000001,,,0.030531652946009867,0.014412435648289472,0.014412435648289472,0.014412435648289472,estimated from radius; see EOD documentation,,,,,,,,,1.136,0.13,0.097,0.1135,,,,KOI 687.01,,,,,,,,,,,KIC 7976520,,,,,4.17838675,2.216e-05,2.216e-05,2.216e-05,,,,0.2792403765465911,0.037469954680373244,0.06512634980160112,0.05129815224098718,,,,,,,,,,,,,0.016989,5e-05,0.001568,0.0008089999999999999,,,1.687,0.228,0.391,0.3095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 687,,,,,,,,0.08845833333333333,0.005583333333333333,0.005583333333333333,0.005583333333333333,,,5746.0,77.0,77.0,77.0,,,,1,,,,15004.98866,0.00393,0.00393,0.00393,,,,,,,,,,,,7976520,1,K00687.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.17838675,2.216e-05,-2.216e-05,171.98866,0.00393,-0.00393,0.617,0.009,-0.488,2.123,0.134,-0.134,316.0,23.8,-23.8,3.13,0.42,-0.73,1430.0,,,988.44,354.88,-435.74,15.1,1,q1_q17_dr25_tce,5746.0,77.0,-77.0,4.039,0.202,-0.081,1.687,0.228,-0.391,19h48m28.11s,+43d42m41.1s,13.813,
0.09037954433635324,1.6524291177156772e-12,0.17538559682865315,0.5520152430923582,8073806,0.3214686078312679,2.061576969878907e-10,0.1993145437676354,0.17847897801008805,0.3154951836407576,0.0997,,,,,,,,,,,,,0.903,0.041,0.62,0.3305,,,,,,,,,,,,,,1,,,,,,,,,,784.2,38.8,38.8,38.8,,,,,,,,,10.06,5.0,5.0,5.0,,,,,,,,,K02411.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02411.01,0.0,,,,,,0,,,-0.26,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,13.844,,,,84.85,,,,,,,14.189,,,,,,,,,2411.01,13.836,15.361,,,,,,,4.437,0.101,0.188,0.14450000000000002,,,0.032210439740772694,0.019161928351439046,0.019161928351439046,0.019161928351439046,estimated from radius; see EOD documentation,,,,,,,,,0.922,0.119,0.097,0.108,,,,KOI 2411.01,,,,,,,,,,,KIC 8073806,,,,,11.96407399,5.738e-05,5.738e-05,5.738e-05,,,,0.2863775107714241,0.08207704358557949,0.04193066357089387,0.062003853578236685,,,,,,,,,,,,,0.030548,0.000588,0.005321,0.0029545,,,0.961,0.278,0.139,0.20850000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 2411,,,,,,,,0.18858333333333333,0.006166666666666666,0.006166666666666666,0.006166666666666666,,,5903.0,158.0,175.0,166.5,,,,1,,,,14966.15804,0.00512,0.00512,0.00512,,,,,,,,,,,,8073806,1,K02411.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,11.96407399,5.738e-05,-5.738e-05,133.15804,0.00512,-0.00512,0.903,0.041,-0.62,4.526,0.148,-0.148,784.2,38.8,-38.8,3.21,0.92,-0.47,808.0,,,100.96,85.57,-35.47,22.9,1,q1_q17_dr25_tce,5903.0,158.0,-175.0,4.437,0.101,-0.188,0.961,0.278,-0.139,18h41m15.57s,+43d59m08.6s,15.361,
